,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
2675,2507817,Rafael Bush,2560957,Mark Andrews,0.291497,0.759,-0.467503
3581,2506861,Brent Grimes,2508061,Antonio Brown,0.295756,0.114,0.18175600000000003
2764,2557867,Tre'Davious White,2559153,Keelan Cole,0.297888,-0.053,0.350888
2254,2558062,Gareon Conley,2558149,JuJu Smith-Schuster,0.29789,0.332,-0.03411000000000003
2738,2539240,Micah Hyde,238498,Julian Edelman,0.301542,0.13,0.17154199999999997
2421,2539233,Shawn Williams,2540154,Keenan Allen,0.303301,0.257,0.04630099999999998
3557,2552592,Kwon Alexander,2558019,Alvin Kamara,0.303906,0.203,0.100906
2059,2552262,Quandre Diggs,2558194,Josh Reynolds,0.304637,0.133,0.17163699999999998
1128,2552454,Landon Collins,497326,Golden Tate,0.304917,-0.009000000000000001,0.313917
2571,2557979,Jamal Adams,2535964,Josh Bellamy,0.305128,-0.42100000000000004,0.7261280000000001
2821,2556445,Brian Poole,2540158,Zach Ertz,0.309866,0.207,0.10286599999999999
1513,2532878,Leonard Johnson,2543495,Davante Adams,0.310328,0.389,-0.07867200000000002
2946,2561132,Foye Oluokun,497236,Jimmy Graham,0.311565,0.18600000000000003,0.12556499999999995
2331,2558982,Hardy Nickerson,2495454,Julio Jones,0.318045,0.402,-0.083955
4503,2555531,Anthony Brown,2543759,Ryan Grant,0.318401,0.087,0.231401
877,494287,Devin McCourty,2560742,Nyheim Hines,0.318742,0.071,0.24774200000000002
3845,2543680,Antone Exum,2560810,Anthony Miller,0.318802,0.299,0.019801999999999986
1550,2543769,Deone Bucannon,2533040,Mohamed Sanu,0.319824,0.44,-0.120176
827,2541243,Duron Harmon,2540165,DeAndre Hopkins,0.321955,0.429,-0.107045
5248,2532948,Harrison Smith,2540203,Levine Toilolo,0.324908,0.7020000000000001,-0.3770920000000001
3399,2555158,Kevin Byard,2540158,Zach Ertz,0.325113,0.207,0.118113
3094,496733,Joe Haden,2560957,Mark Andrews,0.326495,0.759,-0.43250500000000003
1877,2558119,Josh Jones,2506106,Larry Fitzgerald,0.328211,0.023,0.30521099999999995
3503,2555158,Kevin Byard,2553318,James O'Shaughnessy,0.332546,-0.285,0.6175459999999999
1987,2543869,Devon Kennard,2558204,Jamaal Williams,0.333342,-0.14400000000000002,0.47734200000000004
4918,2495872,Johnathan Joseph,2533039,Alshon Jeffery,0.333507,0.507,-0.173493
3463,2555339,Kamalei Correa,2533046,Dwayne Allen,0.3337,0.018000000000000002,0.3157
3966,2556277,Marqui Christian,2540258,Travis Kelce,0.333708,0.52,-0.186292
1179,2555522,B.J. Goodson,2558877,Zach Pascal,0.333918,-0.07,0.403918
1338,2552484,P.J. Williams,2535698,Cole Beasley,0.335193,0.435,-0.09980699999999998
3375,2540162,Logan Ryan,2543646,Bruce Ellington,0.340442,-0.036000000000000004,0.37644200000000005
1485,2495807,Antoine Bethea,2557917,Kareem Hunt,0.340636,0.883,-0.5423640000000001
2807,2507817,Rafael Bush,2649,Danny Amendola,0.342502,-0.028999999999999998,0.371502
1904,2532928,Eddie Pleasant,2550617,Taylor Gabriel,0.342865,0.26,0.08286499999999997
939,2543699,Kyle Van Noy,2558207,Jonnu Smith,0.343476,-0.042,0.385476
2382,2533060,Dre Kirkpatrick,2543468,Mike Evans,0.349542,0.39799999999999996,-0.048457999999999946
1974,2540288,Darius Slay,2560735,Michael Gallup,0.353757,0.11599999999999999,0.237757
3262,2558133,Montae Nicholson,2535698,Cole Beasley,0.353907,0.435,-0.08109299999999997
3635,2557945,Justin Evans,2560813,D.J. Moore,0.355983,0.045,0.310983
709,4365,Brandon Carr,2560813,D.J. Moore,0.359098,0.045,0.314098
1544,2557887,Haason Reddick,2560854,Calvin Ridley,0.359687,0.483,-0.123313
3602,2555552,Ryan Smith,2552418,Justin Hardy,0.360717,0.043,0.317717
558,2552434,Bobby McCain,2532884,Marvin Jones,0.364164,0.342,0.02216399999999996
3804,2543680,Antone Exum,2557858,Evan Engram,0.36428,0.22,0.14428
1103,2540143,Alec Ogletree,2558266,George Kittle,0.364592,0.44,-0.07540799999999998
1388,494261,Kurt Coleman,2560894,Ian Thomas,0.365137,0.196,0.16913699999999998
4076,2530510,Chris Harris,2556462,Robby Anderson,0.367583,0.013999999999999999,0.353583
3167,2540221,Vince Williams,2543773,James White,0.369717,0.096,0.273717
2327,2539233,Shawn Williams,2495454,Julio Jones,0.374934,0.402,-0.027066000000000034
4201,2550930,Todd Davis,71265,Jared Cook,0.380013,0.22699999999999998,0.153013
2273,2555342,Karl Joseph,2560888,Courtland Sutton,0.38009,0.162,0.21808999999999998
1383,2558163,Alex Anzalone,2540215,Vance McDonald,0.382798,0.258,0.12479800000000002
5529,2560760,Derwin James,2555331,Cody Core,0.383429,0.018000000000000002,0.365429
5030,2555173,Eric Murray,2555468,Rashard Higgins,0.386608,0.489,-0.10239199999999998
4981,2543592,Anthony Hitchens,2552471,T.J. Yeldon,0.386945,-0.171,0.557945
128,2558168,Rasul Douglas,2550353,Allen Hurns,0.387718,0.23600000000000002,0.151718
4634,2543681,Kyle Fuller,2541785,Adam Thielen,0.387813,0.35100000000000003,0.036812999999999985
255,2552389,Damarious Randall,2543468,Mike Evans,0.387924,0.39799999999999996,-0.010075999999999974
2222,2541200,Rashaan Melvin,2561272,Trent Sherfield,0.392392,0.038,0.35439200000000004
3075,496733,Joe Haden,2495450,A.J. Green,0.396319,0.39299999999999996,0.0033190000000000164
1302,2555277,Eli Apple,2555331,Cody Core,0.396668,0.018000000000000002,0.378668
1847,2506789,Tramon Williams,2530747,Doug Baldwin,0.397249,0.40700000000000003,-0.00975100000000001
2530,2557979,Jamal Adams,2543759,Ryan Grant,0.39909,0.087,0.31209
4004,1302,Aqib Talib,2543509,Allen Robinson,0.399177,0.285,0.11417700000000003
2945,2556445,Brian Poole,2543495,Davante Adams,0.399519,0.389,0.010519
813,2540164,Tony Jefferson,2543488,Jarvis Landry,0.401177,-0.036000000000000004,0.43717700000000004
5367,2539243,Bradley McDougald,2558266,George Kittle,0.402834,0.44,-0.03716599999999998
4967,2307,Orlando Scandrick,497322,Emmanuel Sanders,0.404401,0.221,0.183401
433,2558851,Anthony Walker,2540202,Kenny Stills,0.408092,0.384,0.024092000000000002
4162,2550930,Todd Davis,2552559,C.J. Uzomah,0.408302,0.141,0.26730200000000004
5566,2559164,Michael Davis,2561002,DaeSean Hamilton,0.408445,0.064,0.344445
3680,2556833,De'Vante Harris,2558066,Curtis Samuel,0.408521,0.052000000000000005,0.35652100000000003
3862,2556593,Cory Littleton,2556885,Jalen Richard,0.4097,0.096,0.3137
2852,2555255,De'Vondre Campbell,2558019,Alvin Kamara,0.409949,0.203,0.206949
4333,2541162,A.J. Bouye,2532865,T.Y. Hilton,0.410621,0.546,-0.13537900000000003
3225,2553796,Quinton Dunbar,2556460,Geronimo Allison,0.41403,0.536,-0.12197000000000002
113,2553790,DeVante Bausby,2543496,Odell Beckham Jr.,0.414908,0.305,0.109908
4318,2555329,Myles Jack,2557863,Zay Jones,0.416217,-0.109,0.525217
1896,2556480,Kentrell Brice,2555415,Austin Hooper,0.417662,0.23399999999999999,0.183662
2387,2539233,Shawn Williams,2556370,Michael Thomas,0.417949,0.6,-0.18205099999999996
5477,2560760,Derwin James,2553439,Mike Davis,0.420283,-0.221,0.641283
4365,2555536,Kavon Frazier,2495700,Greg Olsen,0.420918,0.525,-0.10408200000000001
4657,2560877,Roquan Smith,2540020,Theo Riddick,0.423812,-0.226,0.6498120000000001
3923,1037374,Sam Shields,2560888,Courtland Sutton,0.428078,0.162,0.26607800000000004
5203,2532948,Harrison Smith,2558250,Tarik Cohen,0.432877,0.335,0.09787699999999999
604,2560725,Minkah Fitzpatrick,2557863,Zay Jones,0.434098,-0.109,0.543098
141,2558168,Rasul Douglas,2543498,Brandin Cooks,0.43675,0.49200000000000005,-0.05525000000000002
4769,2540180,Tyrann Mathieu,2543466,Eric Ebron,0.437276,0.29,0.14727600000000002
1400,2543769,Deone Bucannon,2540011,Chris Thompson,0.447843,-0.19399999999999998,0.6418429999999999
3497,2354,Wesley Woodyard,2560738,Chris Herndon,0.451889,0.16,0.29188899999999995
120,2532800,Nigel Bradham,2552415,Jamison Crowder,0.45244,0.1,0.35244
3846,2561006,Marcell Harris,2543509,Allen Robinson,0.452733,0.285,0.16773300000000002
2876,2556445,Brian Poole,2543468,Mike Evans,0.454527,0.39799999999999996,0.05652700000000005
279,2539311,Jamie Collins,2495454,Julio Jones,0.455154,0.402,0.05315399999999998
5481,2550842,Adrian Phillips,2541966,Jaron Brown,0.457852,0.677,-0.21914800000000006
4577,2555285,Leonard Floyd,238498,Julian Edelman,0.458313,0.13,0.328313
1688,2540152,Eric Reid,2540203,Levine Toilolo,0.460152,0.7020000000000001,-0.24184800000000006
799,4365,Brandon Carr,2553913,Tyrell Williams,0.460543,0.486,-0.025457000000000007
2106,2552262,Quandre Diggs,2552608,Stefon Diggs,0.463282,-0.02,0.48328200000000004
2086,2543872,Nevin Lawson,2506106,Larry Fitzgerald,0.464724,0.023,0.441724
5317,2558259,Shaquill Griffin,2540154,Keenan Allen,0.465341,0.257,0.208341
1776,2560952,Jaire Alexander,2557896,Stacy Coley,0.466237,0.153,0.313237
5499,2550842,Adrian Phillips,71265,Jared Cook,0.468725,0.22699999999999998,0.24172500000000002
4339,2539237,D.J. Hayden,2557848,Corey Davis,0.470458,0.214,0.25645799999999996
2995,2540221,Vince Williams,2540258,Travis Kelce,0.471855,0.52,-0.04814499999999999
230,2550164,T.J. Carrie,2550256,Willie Snead,0.478521,0.061,0.417521
3642,2556934,Javien Elliott,2532841,Michael Floyd,0.481686,-0.225,0.706686
140,2556587,Cre'von LeBlanc,2540169,Robert Woods,0.483284,0.447,0.03628399999999998
2731,2560713,Tremaine Edmunds,2543466,Eric Ebron,0.486483,0.29,0.19648300000000002
830,71251,Patrick Chung,2541316,Ryan Griffin,0.487326,-0.006,0.493326
416,2557961,Quincy Wilson,2557895,Dede Westbrook,0.488408,0.183,0.305408
2455,2558786,Brandon Wilson,2558149,JuJu Smith-Schuster,0.488479,0.332,0.15647899999999998
4922,2540180,Tyrann Mathieu,2540158,Zach Ertz,0.490959,0.207,0.28395899999999996
3759,2550654,K'Waun Williams,2506106,Larry Fitzgerald,0.491158,0.023,0.46815799999999996
3993,2556593,Cory Littleton,2541199,Luke Willson,0.493935,-0.09300000000000001,0.586935
4074,2532898,Brandon Marshall,2540258,Travis Kelce,0.496721,0.52,-0.023278999999999994
3260,2558136,Fabian Moreau,2535698,Cole Beasley,0.496784,0.435,0.061784000000000006
2087,2543872,Nevin Lawson,2506106,Larry Fitzgerald,0.497237,0.023,0.47423699999999996
2541,2543597,Avery Williamson,2555214,Laquon Treadwell,0.50004,-0.14300000000000002,0.6430400000000001
1623,2555175,James Bradberry,2543496,Odell Beckham Jr.,0.510576,0.305,0.20557600000000004
4896,2540180,Tyrann Mathieu,2558877,Zach Pascal,0.516188,-0.07,0.5861879999999999
2604,2533059,Morris Claiborne,2555317,Tajae Sharpe,0.516259,0.146,0.370259
900,2556571,Jonathan Jones,2550284,Trey Burton,0.524709,0.07,0.454709
2519,2555322,Darron Lee,2553667,Matt LaCosse,0.528101,0.184,0.34410100000000005
1186,2539338,B.W. Webb,2530700,Dontrelle Inman,0.528843,0.462,0.06684299999999993
4344,2555329,Myles Jack,2507164,Adrian Peterson,0.528936,0.037000000000000005,0.49193599999999993
4424,2541832,Jeff Heath,2555343,Josh Doctson,0.530143,-0.07,0.6001430000000001
2004,71441,Glover Quin,2552403,Nick O'Leary,0.531501,0.7859999999999999,-0.2544989999999999
2313,2543474,Darqueze Dennard,2552468,Maxx Williams,0.533341,0.326,0.20734099999999994
896,2541243,Duron Harmon,2558250,Tarik Cohen,0.535723,0.335,0.20072299999999993
2466,2553353,Darryl Roberts,2558052,Kenny Golladay,0.536204,0.47200000000000003,0.06420399999999998
41,2552315,Jordan Hicks,2556396,Chester Rogers,0.537765,0.158,0.379765
1916,2532928,Eddie Pleasant,2558250,Tarik Cohen,0.538259,0.335,0.20325900000000002
887,494287,Devin McCourty,2540258,Travis Kelce,0.538394,0.52,0.01839400000000002
583,2552434,Bobby McCain,2560907,Marquez Valdes-Scantling,0.540925,0.12300000000000001,0.417925
3069,2560712,Terrell Edmunds,2495450,A.J. Green,0.54556,0.39299999999999996,0.15256000000000008
4824,2552490,Benardrick McKinney,2557895,Dede Westbrook,0.547441,0.183,0.36444099999999996
1560,2543769,Deone Bucannon,2557889,Gerald Everett,0.548048,0.21,0.338048
3144,2535613,L.J. Fort,2540154,Keenan Allen,0.548859,0.257,0.291859
2352,2555355,Clayton Fejedelem,2508061,Antonio Brown,0.549066,0.114,0.43506600000000006
3515,2558005,Jayon Brown,2557858,Evan Engram,0.549439,0.22,0.32943900000000004
624,2539309,T.J. McDonald,2495438,Kyle Rudolph,0.550043,0.20800000000000002,0.34204299999999993
4653,2543681,Kyle Fuller,2543836,T.J. Jones,0.551139,0.10400000000000001,0.44713900000000006
4244,2555329,Myles Jack,2560738,Chris Herndon,0.551148,0.16,0.39114799999999994
3541,2555551,LeShaun Sims,2556396,Chester Rogers,0.551717,0.158,0.393717
2037,2561527,Mike Ford,2560813,D.J. Moore,0.553196,0.045,0.508196
655,2560947,Kenny Young,2552586,Tyler Kroft,0.553779,0.623,-0.06922099999999998
8,2555383,Jalen Mills,2495454,Julio Jones,0.554217,0.402,0.15221699999999994
572,2539309,T.J. McDonald,2532887,Jermaine Kearse,0.555647,-0.17800000000000002,0.733647
3448,2539320,Kenny Vaccaro,2559193,Blake Jarwin,0.55814,0.34299999999999997,0.21514
3640,2561039,Carlton Davis,2555343,Josh Doctson,0.559624,-0.07,0.629624
5174,2560741,Holton Hill,2556462,Robby Anderson,0.560182,0.013999999999999999,0.546182
1827,2560952,Jaire Alexander,2537931,Josh Gordon,0.56129,0.544,0.017289999999999917
2084,2534830,Tavon Wilson,2506106,Larry Fitzgerald,0.561901,0.023,0.538901
4485,2541832,Jeff Heath,2540158,Zach Ertz,0.563355,0.207,0.3563550000000001
4370,2555531,Anthony Brown,2557997,Christian McCaffrey,0.563362,0.223,0.34036200000000005
570,2555539,Xavien Howard,2557934,Elijah McGuire,0.564491,-0.149,0.713491
1850,2558119,Josh Jones,2530747,Doug Baldwin,0.56548,0.40700000000000003,0.15847999999999995
721,4365,Brandon Carr,2540215,Vance McDonald,0.566606,0.258,0.30860600000000005
2063,2561527,Mike Ford,2543498,Brandin Cooks,0.568282,0.49200000000000005,0.0762819999999999
286,2560916,Denzel Ward,2552418,Justin Hardy,0.570843,0.043,0.527843
2335,2533060,Dre Kirkpatrick,2540202,Kenny Stills,0.571272,0.384,0.187272
1865,2555161,Blake Martinez,2541785,Adam Thielen,0.57172,0.35100000000000003,0.22071999999999997
4615,2552385,Adrian Amos,2543471,Kelvin Benjamin,0.573877,-0.493,1.0668769999999999
4501,2558159,Xavier Woods,2532865,T.Y. Hilton,0.57761,0.546,0.031609999999999916
1259,2539982,A.J. Klein,2543491,Paul Richardson,0.578109,0.322,0.256109
2148,2495617,Leon Hall,2649,Danny Amendola,0.581556,-0.028999999999999998,0.610556
1002,494287,Devin McCourty,2559880,Keith Ford,0.581584,-0.113,0.694584
2311,2555528,Nick Vigil,2552631,Javorius Allen,0.582429,-0.022000000000000002,0.604429
3281,2532920,Josh Norman,2495454,Julio Jones,0.585517,0.402,0.18351699999999993
2213,2532986,Tahir Whitehead,2553913,Tyrell Williams,0.588089,0.486,0.10208899999999999
2742,2560766,Taron Johnson,497240,Rob Gronkowski,0.588316,0.39899999999999997,0.18931599999999998
1849,2558119,Josh Jones,2530747,Doug Baldwin,0.589207,0.40700000000000003,0.182207
760,2558248,Chuck Clark,2555415,Austin Hooper,0.589486,0.23399999999999999,0.35548599999999997
3789,2550654,K'Waun Williams,1032,Jordy Nelson,0.590537,0.17600000000000002,0.41453699999999993
2199,2495153,Marcus Gilchrist,2540232,Jack Doyle,0.591077,-0.125,0.716077
1063,2532875,Janoris Jenkins,2560813,D.J. Moore,0.593395,0.045,0.548395
1184,2555522,B.J. Goodson,2530700,Dontrelle Inman,0.59806,0.462,0.13606000000000001
3324,2539943,D.J. Swearinger,2540158,Zach Ertz,0.598293,0.207,0.391293
1046,2541792,Ray-Ray Armstrong,2556370,Michael Thomas,0.60044,0.6,0.00043999999999999595
1291,2555277,Eli Apple,2540169,Robert Woods,0.604526,0.447,0.157526
771,2558248,Chuck Clark,2555478,Demarcus Robinson,0.60518,0.33799999999999997,0.2671800000000001
3429,2558065,Adoree' Jackson,2543847,John Brown,0.605301,0.168,0.43730099999999994
3210,2553687,Zach Vigil,2506106,Larry Fitzgerald,0.606188,0.023,0.5831879999999999
164,2558168,Rasul Douglas,2540165,DeAndre Hopkins,0.606203,0.429,0.17720300000000005
4512,2557840,Chidobe Awuzie,2543468,Mike Evans,0.607181,0.39799999999999996,0.209181
1352,2555530,Vonn Bell,2543468,Mike Evans,0.608176,0.39799999999999996,0.21017600000000008
257,2550164,T.J. Carrie,2550656,Cameron Brate,0.614293,0.025,0.589293
4445,2541832,Jeff Heath,2543500,Jordan Matthews,0.615464,0.46799999999999997,0.14746400000000004
4400,2541832,Jeff Heath,2541316,Ryan Griffin,0.61582,-0.006,0.62182
3237,2553796,Quinton Dunbar,2552458,Devin Funchess,0.618111,0.001,0.617111
2308,2543474,Darqueze Dennard,2550256,Willie Snead,0.618306,0.061,0.5573060000000001
1391,2552484,P.J. Williams,2558066,Curtis Samuel,0.618984,0.052000000000000005,0.5669839999999999
2653,2495343,Buster Skrine,238498,Julian Edelman,0.619305,0.13,0.489305
1403,2539932,Jamar Taylor,2543491,Paul Richardson,0.61947,0.322,0.29746999999999996
4988,2552265,Steven Nelson,2543614,Donte Moncrief,0.622407,0.05,0.572407
4496,2558159,Xavier Woods,2532865,T.Y. Hilton,0.623049,0.546,0.07704899999999992
4147,2543505,Bradley Roby,2540215,Vance McDonald,0.623514,0.258,0.365514
2741,2539240,Micah Hyde,497240,Rob Gronkowski,0.623561,0.39899999999999997,0.22456100000000007
1032,2532875,Janoris Jenkins,2540165,DeAndre Hopkins,0.624652,0.429,0.195652
2827,2543850,Ricardo Allen,2552458,Devin Funchess,0.626167,0.001,0.625167
2520,2533059,Morris Claiborne,497322,Emmanuel Sanders,0.626182,0.221,0.40518200000000004
910,89756,Jason McCourty,2553432,Kevin White,0.628733,-0.237,0.865733
3461,2354,Wesley Woodyard,238498,Julian Edelman,0.628777,0.13,0.498777
2420,2560839,Darius Phillips,2505299,Antonio Gates,0.629822,0.247,0.382822
4731,496735,Kareem Jackson,2530515,Chris Hogan,0.630679,0.40700000000000003,0.22367899999999996
2705,2560713,Tremaine Edmunds,2541785,Adam Thielen,0.631736,0.35100000000000003,0.28073599999999993
1837,2555340,Kyler Fackrell,2649,Danny Amendola,0.632141,-0.028999999999999998,0.661141
959,71251,Patrick Chung,2495438,Kyle Rudolph,0.634257,0.20800000000000002,0.42625699999999994
1123,2561001,Grant Haley,2553895,Adam Humphries,0.634499,0.276,0.358499
691,2558248,Chuck Clark,2557986,David Njoku,0.634554,0.002,0.632554
2881,2539334,Desmond Trufant,2543468,Mike Evans,0.635813,0.39799999999999996,0.237813
953,494287,Devin McCourty,2543828,Quincy Enunwa,0.636545,-0.051,0.6875450000000001
1147,2552427,Tony Lippett,2543509,Allen Robinson,0.636988,0.285,0.351988
5443,2541958,Jahleel Addae,2550597,Seth Roberts,0.640417,0.28800000000000003,0.352417
245,2560916,Denzel Ward,2558105,Chris Godwin,0.640914,0.28600000000000003,0.35491399999999995
3153,496727,Morgan Burnett,71265,Jared Cook,0.641677,0.22699999999999998,0.4146770000000001
336,2543637,Terrance Mitchell,71269,Michael Crabtree,0.642336,-0.079,0.721336
300,2550164,T.J. Carrie,2560890,Auden Tate,0.642619,-0.649,1.291619
319,2555540,Derrick Kindred,2553667,Matt LaCosse,0.642918,0.184,0.458918
1607,2555175,James Bradberry,2495450,A.J. Green,0.645077,0.39299999999999996,0.25207700000000005
553,2560966,Jerome Baker,2543509,Allen Robinson,0.646465,0.285,0.361465
124,2557958,Sidney Jones,2560735,Michael Gallup,0.646767,0.11599999999999999,0.530767
2149,2532986,Tahir Whitehead,2552580,A.J. Derby,0.648431,0.608,0.040430999999999995
377,2558108,Nate Hairston,2540165,DeAndre Hopkins,0.648463,0.429,0.21946300000000002
4442,2552568,Byron Jones,2540158,Zach Ertz,0.649861,0.207,0.44286100000000006
3451,2540162,Logan Ryan,2535698,Cole Beasley,0.650398,0.435,0.21539800000000003
1566,2558009,Budda Baker,2555289,Nick Vannett,0.652852,0.198,0.454852
162,2556587,Cre'von LeBlanc,2553502,DeAndre Carter,0.653155,0.262,0.39115500000000003
5210,2532948,Harrison Smith,2558250,Tarik Cohen,0.653562,0.335,0.31856199999999996
4756,2558094,Zach Cunningham,2557858,Evan Engram,0.656843,0.22,0.436843
3572,2561039,Carlton Davis,2540158,Zach Ertz,0.657811,0.207,0.4508110000000001
4396,2558159,Xavier Woods,497326,Golden Tate,0.659453,-0.009000000000000001,0.668453
3750,2558157,Ahkello Witherspoon,2553913,Tyrell Williams,0.660326,0.486,0.17432599999999998
2434,2543474,Darqueze Dennard,2560961,Marcell Ateman,0.662254,-0.156,0.818254
1217,2558847,Marcus Williams,2543468,Mike Evans,0.662555,0.39799999999999996,0.26455500000000004
1862,2555161,Blake Martinez,2495438,Kyle Rudolph,0.663402,0.20800000000000002,0.45540200000000003
2497,2555322,Darron Lee,2543488,Jarvis Landry,0.665184,-0.036000000000000004,0.701184
1054,2555277,Eli Apple,2558066,Curtis Samuel,0.665821,0.052000000000000005,0.613821
2867,2556443,Sharrod Neasman,2508061,Antonio Brown,0.668313,0.114,0.5543130000000001
4404,2541832,Jeff Heath,2561029,Keke Coutee,0.668869,-0.055999999999999994,0.724869
906,2556119,Elandon Roberts,2550284,Trey Burton,0.67069,0.07,0.60069
4811,496735,Kareem Jackson,2557863,Zay Jones,0.672001,-0.109,0.781001
1779,2543470,Ha Ha Clinton-Dix,2552608,Stefon Diggs,0.672052,-0.02,0.692052
1417,2543769,Deone Bucannon,2557889,Gerald Everett,0.673554,0.21,0.463554
3146,2560712,Terrell Edmunds,2540154,Keenan Allen,0.67369,0.257,0.41669
5546,2556148,Jatavis Brown,2552652,Chris Conley,0.673896,0.077,0.5968960000000001
3020,2555344,Artie Burns,1581,DeSean Jackson,0.678121,0.207,0.471121
4742,2559152,Dylan Cole,2552424,Phillip Dorsett,0.678332,0.16399999999999998,0.514332
3303,2539943,D.J. Swearinger,2559193,Blake Jarwin,0.680002,0.34299999999999997,0.337002
5276,2539243,Bradley McDougald,2560781,Christian Kirk,0.681297,0.127,0.554297
1136,2535687,Michael Thomas,2533039,Alshon Jeffery,0.681482,0.507,0.17448200000000003
1097,2533459,Nate Stupar,2540160,Jordan Reed,0.68374,-0.14,0.82374
3716,2495507,Richard Sherman,2558052,Kenny Golladay,0.684182,0.47200000000000003,0.21218199999999993
1016,2535687,Michael Thomas,2559153,Keelan Cole,0.685385,-0.053,0.7383850000000001
2889,2556443,Sharrod Neasman,2550198,Bennie Fowler,0.68578,0.266,0.41977999999999993
4187,2555550,Justin Simmons,2555468,Rashard Higgins,0.688002,0.489,0.199002
2227,2541200,Rashaan Melvin,2560747,Hayden Hurst,0.68945,0.057999999999999996,0.6314500000000001
4671,2552385,Adrian Amos,2543496,Odell Beckham Jr.,0.691485,0.305,0.386485
2480,2533059,Morris Claiborne,2540202,Kenny Stills,0.692169,0.384,0.308169
2629,2557979,Jamal Adams,2560907,Marquez Valdes-Scantling,0.692595,0.12300000000000001,0.569595
281,2550164,T.J. Carrie,2495454,Julio Jones,0.693035,0.402,0.29103499999999993
1150,2552454,Landon Collins,2558250,Tarik Cohen,0.693075,0.335,0.358075
1427,2539932,Jamar Taylor,2543509,Allen Robinson,0.694018,0.285,0.40901800000000005
4219,2532848,Tashaun Gipson,2555295,Sterling Shepard,0.69522,0.289,0.40621999999999997
2803,2557867,Tre'Davious White,2540202,Kenny Stills,0.695868,0.384,0.31186800000000003
3738,2560917,Fred Warner,2540258,Travis Kelce,0.696194,0.52,0.17619399999999996
1240,2555530,Vonn Bell,2507828,Logan Paulsen,0.69791,0.778,-0.08009
1598,2560753,Donte Jackson,2540148,Tyler Eifert,0.698687,0.555,0.1436869999999999
4479,2552686,Damien Wilson,2556370,Michael Thomas,0.699793,0.6,0.09979300000000002
4924,2540180,Tyrann Mathieu,2552600,Nelson Agholor,0.699937,0.204,0.49593700000000007
1380,2555530,Vonn Bell,2508061,Antonio Brown,0.700226,0.114,0.586226
4636,2552385,Adrian Amos,2541785,Adam Thielen,0.70036,0.35100000000000003,0.34935999999999995
4892,496735,Kareem Jackson,2556396,Chester Rogers,0.701662,0.158,0.543662
2661,2557969,Matt Milano,2552402,Nick Boyle,0.705227,-0.147,0.8522270000000001
2660,2553657,Neville Hewitt,2543773,James White,0.705314,0.096,0.609314
1778,2506789,Tramon Williams,2541785,Adam Thielen,0.705904,0.35100000000000003,0.35490399999999994
2721,2560766,Taron Johnson,2557848,Corey Davis,0.706727,0.214,0.492727
62,2557958,Sidney Jones,2541785,Adam Thielen,0.707588,0.35100000000000003,0.35658799999999996
412,2558976,Kenny Moore II,2550597,Seth Roberts,0.70759,0.28800000000000003,0.41959
2021,2534830,Tavon Wilson,2558250,Tarik Cohen,0.707835,0.335,0.37283499999999997
3674,2556567,Isaiah Johnson,2560813,D.J. Moore,0.708413,0.045,0.6634129999999999
3559,2552592,Kwon Alexander,2556370,Michael Thomas,0.708556,0.6,0.10855599999999999
1238,2556735,Ken Crawley,2533040,Mohamed Sanu,0.709133,0.44,0.269133
1575,80668,Captain Munnerlyn,2535698,Cole Beasley,0.710644,0.435,0.27564400000000006
1993,2557855,Jarrad Davis,2558116,Aaron Jones,0.711645,0.081,0.630645
800,2508107,Jimmy Smith,2540154,Keenan Allen,0.712741,0.257,0.45574099999999995
1458,2495504,Patrick Peterson,2558912,Victor Bolden,0.714402,-1.052,1.766402
406,2560789,Darius Leonard,2495139,Charles Clay,0.714715,-0.498,1.212715
1815,2557996,Kevin King,2539964,Marquise Goodwin,0.715265,0.23600000000000002,0.47926500000000005
2253,2559054,Nicholas Morrow,2508061,Antonio Brown,0.716796,0.114,0.602796
3177,2532946,Coty Sensabaugh,2561224,Keith Kirkwood,0.717947,0.506,0.211947
159,2558168,Rasul Douglas,2540165,DeAndre Hopkins,0.718376,0.429,0.289376
3705,2556456,Andrew Adams,2535698,Cole Beasley,0.719825,0.435,0.28482500000000005
2372,2560839,Darius Phillips,2553895,Adam Humphries,0.721652,0.276,0.44565199999999994
488,2539309,T.J. McDonald,2558207,Jonnu Smith,0.723025,-0.042,0.7650250000000001
486,2558070,Raekwon McMillan,2495966,Delanie Walker,0.723306,-0.698,1.421306
3313,2558136,Fabian Moreau,2540158,Zach Ertz,0.723312,0.207,0.516312
1516,2495807,Antoine Bethea,497236,Jimmy Graham,0.723537,0.18600000000000003,0.5375369999999999
4827,2495872,Johnathan Joseph,2559153,Keelan Cole,0.723721,-0.053,0.776721
2217,2560986,Jason Cabinda,2540154,Keenan Allen,0.724239,0.257,0.46723899999999996
2015,2534830,Tavon Wilson,2541785,Adam Thielen,0.724859,0.35100000000000003,0.373859
2096,2552262,Quandre Diggs,2558129,Isaiah McKenzie,0.729114,-0.172,0.901114
1331,2555277,Eli Apple,2495454,Julio Jones,0.72962,0.402,0.32762
1132,2561015,Lorenzo Carter,2560995,Dallas Goedert,0.729972,0.165,0.5649719999999999
1310,2555530,Vonn Bell,2533039,Alshon Jeffery,0.730208,0.507,0.22320799999999996
